-24.1; 0.843701; 0.598957
-24.09; 0.854651; 0.598155
-24.08; 0.865572; 0.597182
-24.07; 0.876461; 0.596036
-24.06; 0.887315; 0.59472
-24.05; 0.898129; 0.593231
-24.04; 0.908901; 0.591572
-24.03; 0.919627; 0.589742
-24.02; 0.930304; 0.587742
-24.01; 0.940927; 0.585574
-24; 0.951495; 0.583237
-23.99; 0.962002; 0.580732
-23.98; 0.972447; 0.578063
-23.97; 0.982824; 0.575228
-23.96; 0.993132; 0.572231
-23.95; 1.00337; 0.569073
-23.94; 1.01352; 0.565756
-23.93; 1.0236; 0.562282
-23.92; 1.0336; 0.558653
-23.91; 1.04351; 0.554871
-23.9; 1.05333; 0.550938
-23.89; 1.06306; 0.546858
-23.88; 1.0727; 0.542632
-23.87; 1.08225; 0.538263
-23.86; 1.09169; 0.533754
-23.85; 1.10104; 0.529108
-23.84; 1.11028; 0.524327
-23.83; 1.11942; 0.519414
-23.82; 1.12845; 0.514372
-23.81; 1.13738; 0.509203
-23.8; 1.1462; 0.503911
-23.79; 1.15491; 0.498499
-23.78; 1.16351; 0.492968
-23.77; 1.172; 0.487323
-23.76; 1.18038; 0.481564
-23.75; 1.18865; 0.475696
-23.74; 1.1968; 0.46972
-23.73; 1.20484; 0.463639
-23.72; 1.21276; 0.457455
-23.71; 1.22057; 0.45117
-23.7; 1.22827; 0.444787
-23.69; 1.23585; 0.438308
-23.68; 1.24332; 0.431734
-23.67; 1.25067; 0.425068
-23.66; 1.25791; 0.418311
-23.65; 1.26503; 0.411465
-23.64; 1.27204; 0.404531
-23.63; 1.27894; 0.39751
-23.62; 1.28571; 0.390405
-23.61; 1.29238; 0.383215
-23.6; 1.29893; 0.375943
-23.59; 1.30536; 0.368589
-23.58; 1.31168; 0.361155
-23.57; 1.31788; 0.35364
-23.56; 1.32397; 0.346047
-23.55; 1.32994; 0.338375
-23.54; 1.33579; 0.330626
-23.53; 1.34153; 0.3228
-23.52; 1.34714; 0.314897
-23.51; 1.35264; 0.30692
-23.5; 1.35802; 0.298867
-23.49; 1.36328; 0.29074
-23.48; 1.36841; 0.28254
-23.47; 1.37343; 0.274267
-23.46; 1.37831; 0.265923
-23.45; 1.38307; 0.257507
-23.44; 1.38771; 0.249021
-23.43; 1.39222; 0.240467
-23.42; 1.39659; 0.231844
-23.41; 1.40083; 0.223154
-23.4; 1.40494; 0.214399
-23.39; 1.40892; 0.20558
-23.38; 1.41276; 0.196698
-23.37; 1.41646; 0.187755
-23.36; 1.42002; 0.178753
-23.35; 1.42343; 0.169693
-23.34; 1.4267; 0.160578
-23.33; 1.42983; 0.15141
